"url","stars","comments","price","reviews"
"/dp/B07DJY81FP/?coliid=I27C00OTNXQGCV&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.9","2,436","","19,466"
"/dp/B01MS6MO77/?coliid=I4MVY0ZVDAFLU&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.9","6,594","","37,339"
"/dp/B08GZ3DRLW/?coliid=I3U3MIA1HJPOVS&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","382","","5,901"
"/dp/B07GX4ZLFJ/?coliid=IYJU6HEC909QM&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.7","220","","1,265"
"/dp/B01AJUFF8M/?coliid=I1SHOMJL8Q28EX&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","1,954","","7,810"
"/dp/B07YMFYRVQ/?coliid=I27X0WWIHDVLLM&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","106","","1,090"
"/dp/B0721CGXY2/?coliid=I22K0J6CIWLFE2&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","321","","2,862"
"/dp/B01C6XAO7M/?coliid=IJ4ODZMRMA7XS&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","128","","1,218"
"/dp/B07GW3YK17/?coliid=IBUH37XUQ11DE&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.9","397","","1,459"
"/dp/B072FHHZFJ/?coliid=I15BP04CPC6ZUH&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","533","","2,115"
"/dp/B01N4ND1T2/?coliid=I3CF5XTTKHOS9W&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.9","5,411","","30,508"
"/dp/B01NAWKYZ0/?coliid=I3SAPGIWDO7XCV&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.9","7,885","","47,580"
"/dp/B07SK4W1VJ/?coliid=I58PQMNEKHFV8&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.9","1,194","","6,565"
"/dp/B01N1037CV/?coliid=I1ZE03IY4M08OA&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.9","5,754","","48,372"
"/dp/B01CX26WIG/?coliid=I10FO5VT4T1QY8&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","1,143","
$4,903.40","5,805"
"/dp/B07VJRZ62R/?coliid=I1QJGV3G8LCPKH&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.9","7,920","","65,473"
"/dp/B08M8YQMH4/?coliid=I3M3Q0H8Q3A2V9&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","160","","124"
"/dp/B07HBD45MP/?coliid=ISSTXZMQPG2YY&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.4","622","
$1,174.60","3,423"
"/dp/B08TT9VT7C/?coliid=I1QG8CR3N5KL8L&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","1","
$389.00
","3"
"/dp/B0828B86DH/?coliid=I1RIG1U66XCVBB&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.7","21","","170"
"/dp/B07G9HDQVG/?coliid=IFJ6OQJ87N8RR&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.0","655","","1,350"
"/dp/B07VNBC9Z9/?coliid=I2592I79L603AL&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","953","
$6,090.80","3,717"
"/dp/B08BFNZG2V/?coliid=I3PDFYUPE7TNXQ&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","190","","959"
"/dp/B07QBVWFGC/?coliid=IATO75ILDCPUI&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","876","
$1,585.40","6,873"
"/dp/B074WGJ2MB/?coliid=IIIU0L3DDIMIE&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.2","6","","12"
"/dp/B086PKMZ21/?coliid=I2A5LV10TIB96V&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","1,209","
$1,106.29","7,532"
"/dp/B08FQG96RP/?coliid=I2AP54JETIGV75&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","1,209","
$4,499.00","7,532"
"/dp/B08M8YPMN3/?coliid=IC95I76CTMSDU&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.2","28","
$4,390.00","124"
"/dp/B07NY9ZRZG/?coliid=I23HBR2S0HEFXE&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","139","
$4,065.63","501"
"/dp/B01ET9Q0KQ/?coliid=IWY28R52LPC5J&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.7","2,254","","15,501"
"/dp/B07P9V347K/?coliid=I5LJE342ZV4MC&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","1,148","
$420.89
","7,556"
"/dp/B08141HYHG/?coliid=I3AVPD0GGSXIWS&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","527","
$2,009.12","2,926"
"/dp/B07JZLT7YF/?coliid=I1T6YQ08GGI51W&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.2","89","
$842.70
","718"
"/dp/B07JRDYFVQ/?coliid=IMR516USBX816&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.2","89","","718"
"/dp/B078F68WQ7/?coliid=I325AJQDRTDWLN&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.3","298","
$523.31
","1,009"
"/dp/B06XHBNV2H/?coliid=I3IK5BAUL0TM5I&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.3","298","","1,009"
"/dp/B0847TWBXV/?coliid=I1MCJT1747SYKV&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.4","21","
$1,193.24","135"
"/dp/B01LDVQTEA/?coliid=IGR2BOI8UAN23&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","2,050","
$2,032.00","7,930"
"/dp/B07X26Z1L2/?coliid=IIA279QPLJ8XQ&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.4","4,170","","5,723"
"/dp/B084TFWTH5/?coliid=I3IRMSQTHAZU8I&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","527","
$2,299.00","2,926"
"/dp/B07X8SJ8HM/?coliid=I24YB7B2J8K05Q&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","272","
$2,165.80","424"
"/dp/B07VKJ3NWG/?coliid=I1LZ34EMM327D9&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.9","18","","77"
"/dp/B07NQDD526/?coliid=I1LJFCAS40EN6H&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.4","72","","274"
"/dp/B07YD7J7P4/?coliid=I2AL9STME4EK91&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.5","106","
$496.18
","408"
"/dp/B07ZNR3BMB/?coliid=I17H10YBZIXBWI&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","70","
$935.85
","291"
"/dp/B088MKB54B/?coliid=I22ZE5AO3G5YXZ&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.7","98","","1,106"
"/dp/B08GL4WZ4W/?coliid=I1M081980OQRK4&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.4","72","
$1,273.00","274"
"/dp/B01LVTI3TO/?coliid=I3GPDHRIJDH3BB&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","2,050","
$1,879.39","7,930"
"/dp/B08L61WLW7/?coliid=I1LV0BZ49NSW5Y&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","3.8","4","
$2,264.00","4"
"/dp/B08HR68MQZ/?coliid=I3NNY1DC6LKH1J&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","2","
$5,422.00","8"
"/dp/B08C6Z242Q/?coliid=I9T9SCTZNKIPJ&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","44","
$3,017.35","156"
"/dp/B07NGQ7CVG/?coliid=I14V3FQSRFPV6H&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.9","780","
$1,030.76","4,075"
"/dp/B00C2NCTRU/?coliid=I3EP6LJIKQX6KV&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.7","1,142","","3,311"
"/dp/B00E98O7GC/?coliid=I2XT60XRY9P1D8&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.5","7,142","
$278.40
","21,669"
"/dp/B0894P831S/?coliid=I7XTQ4L7QDHP6&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.9","541","
$759.99
","123"
"/dp/B07L32B9C2/?coliid=I2K280DI9RJZQ0&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","7,006","
$449.00
","67,274"
"/dp/B07TNRCM1Z/?coliid=I4B13FUCG20NL&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.8","100","","290"
"/dp/B085RLZ1C4/?coliid=IXZ97RARMSX4S&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","63","
$2,999.00","152"
"/dp/B08JRY8C6M/?coliid=I3N6NCSC1GFFKX&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","5.0","6","","18"
"/dp/B08J1NZFFW/?coliid=I3SR9CF0LFVBO7&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","5.0","1","
$799.00
","13"
"/dp/B08J87JSKK/?coliid=I1OD8F17P6J1WL&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","5.0","2","
$205.90
","4"
"/dp/B07ZZX5ZSR/?coliid=I16STASFU5TVVL&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","4,366","
$1,199.00","19,652"
"/dp/B013XJLCGU/?coliid=I31AH2R3JKEISI&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.4","257","
$412.81
","1,021"
"/dp/B01F46RPS4/?coliid=I27VT5CIMSX1QU&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","5.0","42","
$990.46
","84"
"/dp/B07GB324YZ/?coliid=I3EW4KMRXIGV7F&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.0","655","","1,350"
"/dp/B08CBS84YS/?coliid=I1109G6A00TBP9&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","25","
$379.75
","120"
"/dp/B000FZX93K/?coliid=I24M0K9F73H3R5&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","2,810","
$649.00
","7,741"
"/dp/B08548FNC3/?coliid=I364K7A1IQVLHZ&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.3","483","
$199.00
","2,207"
"/dp/B000CO89T8/?coliid=I3IUHAGMA40R49&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.4","10,445","
$250.60
","33,592"
"/dp/B07SVBWVZ4/?coliid=I1JGJLNTHENLYW&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.8","190","","435"
"/dp/B07CD8LGJ7/?coliid=I3BB1M5K699WRP&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","517","
$719.00
","977"
"/dp/B07NNRTTCM/?coliid=I3HMKWKB76LY1W&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.9","835","
$2,070.00","1,786"
"/dp/B07YD579WM/?coliid=I2T40BTKN4961E&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","920","
$2,230.36","5,418"
"/dp/B01K8A29E6/?coliid=I2W2RDDSV53KC&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.8","2,689","","5,948"
"/dp/B07VSHL7V6/?coliid=I52Q7IJNRKIXA&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.5","163","
$4,099.00","196"
"/dp/B071G84K34/?coliid=I1VYK92LEPJLZR&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.7","133","","451"
"/dp/B003SWQGGY/?coliid=I2V54MEI28AP4D&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.6","210","","694"
"/dp/B001F5VDVE/?coliid=ICUGKED917Z32&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.5","103","
$255.00
","149"
"/dp/B07X9W721J/?coliid=IOCE1Q7M51XD9&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","32","
$1,970.00","102"
"/dp/B07XBWR7H1/?coliid=I1MU39H3GGFBMB&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","977","
$1,928.70","5,708"
"/dp/B07G1513J4/?coliid=I3TO84R321YQ1H&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.5","319","
$1,431.40","1,444"
"/dp/B077ZGRY9V/?coliid=I35Z99N3TEDF7Z&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","2,770","
$2,813.66","10,960"
"/dp/B07S9886QV/?coliid=IOYKST4URBXR9&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.5","1,235","
$1,198.00","10,977"
"/dp/B07FZQJ8PY/?coliid=I37Z9Z3O33E4QF&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","75","
$2,394.41","120"
"/dp/B08D45WDR7/?coliid=IFD70PU3YIIO&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.4","1,035","","6,020"
"/dp/B07HZ6YWNB/?coliid=I1KHICYETW3XMW&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.2","661","","2,619"
"/dp/B07RM4C1KY/?coliid=I2MVXMEDMJNBEA&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","82","
$4,999.00","233"
"/dp/B07WD66FL5/?coliid=I36QJTEXIT971W&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.0","367","
$5,999.00","869"
"/dp/B07DMJ61ZB/?coliid=I3IBDIUIFUFRNS&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.5","136","
$438.00
","513"
"/dp/B07ZK6R8JF/?coliid=I1N6HOQWU0Y4Z4&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","29","
$2,638.83","100"
"/dp/B086PKMZ1Q/?coliid=I29BZK62E7HMLH&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","1,209","
$1,759.00","7,532"
"/dp/B07X8SFYJV/?coliid=IODMXI8QJBFXN&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.5","54","
$2,022.00","99"
"/dp/B002IDTUHG/?coliid=I2CP0WE91HQFXU&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","778","
$2,973.00","1,253"
"/dp/B07S3HH12T/?coliid=I3NHLU1CVG34K5&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.1","121","
$3,099.00","371"
"/dp/B07X23YBBH/?coliid=IRKUT1B2AN02W&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.5","35","","119"
"/dp/B084NVKK5H/?coliid=I2VUR65G975GE9&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.5","839","
$129.00
","2,839"
"/dp/B00MWRZFP4/?coliid=I2Q8WY4939IL8I&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","371","
$689.00
","813"
"/dp/B07SFYV111/?coliid=I2TCAVS6K9PEIY&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","3.4","61","","3"
"/dp/B079MDQDP4/?coliid=IIBE45YEH0JW1&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.5","230","
$1,630.96","1,019"
"/dp/B07ZLDYQLV/?coliid=I11A11YTPV6KJW&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","76","
$2,499.00","348"
"/dp/B015J34FIU/?coliid=I1AWW3MI1MBIH5&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.8","359","","2,996"
"/dp/B015J351LK/?coliid=I1HOMGDXTLXL5D&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.8","359","","2,996"
"/dp/B001D1FJ2E/?coliid=ION85Y6GX1QNZ&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","2,069","
$363.98
","9,212"
"/dp/B01BV1XB2K/?coliid=I2UTG5HVEDQ0JZ&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","1,932","
$4,792.10","4,878"
"/dp/B074SZ4183/?coliid=IURHH2E8ZFXGC&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.7","96","","237"
"/dp/B01JWK4SZ6/?coliid=I1DTDN06DESO7P&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","3","
$361.79
","9"
"/dp/B07WLSQMHF/?coliid=I1PGL9KCNJOTOE&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.8","18,688","
$999.00
","76,453"
"/dp/B087GBW895/?coliid=I2CGRYK2FVQUBU&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.4","25","
$3,999.00","50"
"/dp/B07S77QPKM/?coliid=I15641I37GC1O2&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.5","284","
$2,599.00","858"
"/dp/B088WBPF7J/?coliid=IZ42UKIIN54IU&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.3","22","
$3,898.98","61"
"/dp/B088HDQ5DC/?coliid=I3U896LQBCTA98&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.4","82","
$4,099.00","206"
"/dp/B08C2Y257Y/?coliid=I251CLRP44MZ0C&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.1","88","
$3,799.00","207"
"/dp/B07XCYT7HV/?coliid=I286A3BNMG9DSW&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.5","54","
$1,911.21","99"
"/dp/B081415GCS/?coliid=I11TNET3F6P0CQ&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","527","
$2,314.00","2,926"
"/dp/B073Q1CQKG/?coliid=I235GV0LJX8OB2&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.5","665","
$1,371.00","1,832"
"/dp/B0071QGXES/?coliid=I320GM4D9HS9F3&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.5","175","
$448.00
","447"
"/dp/B005JABN8Y/?coliid=I28BA7RLOY6M45&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.5","408","
$1,630.00","1,004"
"/dp/B00435WX7G/?coliid=I3BB2O8M919QST&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.5","194","
$1,500.00","499"
"/dp/B07N5H7V17/?coliid=I2WGRLMGOCVORY&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","5.0","1","
$499.99
","1"
"/dp/B08H7JXVHW/?coliid=I3EB653JCURL1X&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.9","276","","1,675"
"/dp/B00MUOR5TS/?coliid=I2KGIUXZ3OF3P0&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","7,498","
$599.80
","19,431"
"/dp/B07KK8NQPW/?coliid=I1M9GF13JX7ADD&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.4","311","
$530.00
","1,423"
"/dp/B00VVYIPV0/?coliid=I3EHQ8HNTD1B31&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","0","
$409.00
","8,874"
"/dp/B01NASUGOS/?coliid=I3NFAALS4SS6TP&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.6","601","","1,661"
"/dp/B089342989/?coliid=I2B706TX037ESB&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.5","9","
$3,882.07","41"
"/dp/B07CVL2D2S/?coliid=I2MJQAT9SBR35T&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","536","
$3,222.84","871"
"/dp/B07ZMSW6WH/?coliid=I3POS5TCEBKXJC&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","71","
$199.00
","246"
"/dp/B0017IHRNM/?coliid=I2KHEYBHDB4LQX&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","7,498","
$699.00
","19,431"
"/dp/B08H6P23H1/?coliid=I3052NNIA8LTCC&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.8","2,181","","19,527"
"/dp/B010TQY7A8/?coliid=I1UFO1N8LRY581&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.9","864","
$505.92
","3,376"
"/dp/B08H71MRVB/?coliid=IGR2Q5Q3JRJXJ&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","2,181","","19,527"
"/dp/B08LWVKZFS/?coliid=I2NLEE2O4S0UFN&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.9","100","","709"
"/dp/B084DDDNRP/?coliid=I1F6BSY76X2FVY&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.9","7,920","","65,473"
"/dp/B07CZT4TF4/?coliid=I2LN837Y5KTL1&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.3","41","
$750.73
","277"
"/dp/B07DHX628R/?coliid=I309L540E3V6CM&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","246","
$414.00
","982"
"/dp/B08CGWTV4B/?coliid=I13P4RGN0TZ3QK&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","130","
$449.00
","449"
"/dp/B0721PR3HQ/?coliid=I2IMYKXSF830R0&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.7","58","
$349.00
","227"
"/dp/B07Q58V7S7/?coliid=I2QMP3S5JIV3XR&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","133","
$349.00
","1,084"
"/dp/B01LBFYKU8/?coliid=I26Q0MKI9Z5GTP&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","539","
$219.00
","1,620"
"/dp/B088ZSDW1L/?coliid=I30ZT7TM8COWYS&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","59","
$299.00
","185"
"/dp/B07CTXHNSL/?coliid=I2UNVIKX7LF4B8&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.9","864","
$689.67
","3,376"
"/dp/B079CBP6P9/?coliid=I3S7PTD4GNWWYP&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","235","
$750.00
","121"
"/dp/B01AJUFF6Y/?coliid=I27WIST3V6J27N&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","1,954","","7,810"
"/dp/B01IRVUCOM/?coliid=I1F4CC5KIWIAP6&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","5.0","15","
$1,962.49","3"
"/dp/B085S4LC4V/?coliid=I3RQKUKCJTFOLX&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.8","2,833","","9,511"
"/dp/B00J57VU44/?coliid=I3PSP1T7D0ERIO&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.9","183","
$290.84
","424"
"/dp/B07V9DY6Z3/?coliid=I1DOGTN14X3RLR&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.4","35","
$289.00
","121"
"/dp/B07TSPCK1M/?coliid=I28RDZXCFQS7QC&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","124","
$429.00
","501"
"/dp/B071RSSMLL/?coliid=I1GCTUA28ZMADD&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","2,116","
$1,625.70","14,318"
"/dp/B01MTKXP31/?coliid=IWP1ORXWG7AKS&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","1,857","","11,392"
"/dp/B088SGCDY7/?coliid=I2VDU4RBFRR5XV&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","70","","312"
"/dp/B01MYV9V9Z/?coliid=I1RTADFUX7PSYQ&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","646","","2,250"
"/dp/B0082HPSFU/?coliid=I3NDG39QQMXEEX&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.7","233","","779"
"/dp/B08DG8HT1T/?coliid=I2CC0BIMMQGZZ4&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","44","
$1,319.00","111"
"/dp/B07PPRNM9W/?coliid=IX66ZMCLKKAE2&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","821","
$399.00
","2,673"
"/dp/B084RF5JND/?coliid=I2TFN4UGZ8FS46&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.4","132","
$2,999.00","407"
"/dp/B07SBX48TY/?coliid=I13UQXCIUXQUTC&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.4","5,159","","28,265"
"/dp/B01N7N6HO8/?coliid=I2JV8GR2J7CCQ1&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.7","295","","982"
"/dp/9707802952/?coliid=I3F6EE1CHZGWUU&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","96","","382"
"/dp/B072KNGV1K/?coliid=I6SKQO6I1U0NR&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.2","897","
$7,151.59","3,520"
"/dp/B0764M2JXY/?coliid=I1AI1226265MF3&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","1,167","
$711.08
","9,386"
"/dp/B001BSX1EM/?coliid=I3QH4TJUMR9PRC&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","1,135","
$1,021.16","3,648"
